run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,BASFLO,GGFLO,HEADS,PMPCHG,HO_0,HO_1,HO_10,HO_100,HO_101,HO_102,HO_103,HO_104,HO_105,HO_106,HO_107,HO_108,HO_109,HO_11,HO_110,HO_111,HO_112,HO_113,HO_114,HO_115,HO_116,HO_117,HO_118,HO_119,HO_12,HO_120,HO_121,HO_122,HO_123,HO_124,HO_125,HO_126,HO_127,HO_128,HO_129,HO_13,HO_130,HO_131,HO_132,HO_133,HO_134,HO_135,HO_136,HO_137,HO_138,HO_139,HO_14,HO_140,HO_141,HO_142,HO_143,HO_144,HO_145,HO_146,HO_147,HO_148,HO_149,HO_15,HO_150,HO_151,HO_152,HO_153,HO_154,HO_155,HO_156,HO_157,HO_158,HO_159,HO_16,HO_160,HO_161,HO_162,HO_163,HO_164,HO_165,HO_166,HO_167,HO_168,HO_17,HO_18,HO_19,HO_2,HO_20,HO_21,HO_22,HO_23,HO_24,HO_25,HO_26,HO_27,HO_28,HO_29,HO_3,HO_30,HO_31,HO_32,HO_33,HO_34,HO_35,HO_36,HO_37,HO_38,HO_39,HO_4,HO_40,HO_41,HO_42,HO_43,HO_44,HO_45,HO_46,HO_47,HO_48,HO_49,HO_5,HO_50,HO_51,HO_52,HO_53,HO_54,HO_55,HO_56,HO_57,HO_58,HO_59,HO_6,HO_60,HO_61,HO_62,HO_63,HO_64,HO_65,HO_66,HO_67,HO_68,HO_69,HO_7,HO_70,HO_71,HO_72,HO_73,HO_74,HO_75,HO_76,HO_77,HO_78,HO_79,HO_8,HO_80,HO_81,HO_82,HO_83,HO_84,HO_85,HO_86,HO_87,HO_88,HO_89,HO_9,HO_90,HO_91,HO_92,HO_93,HO_94,HO_95,HO_96,HO_97,HO_98,HO_99,BSFLO_1,BSFLO_10,BSFLO_11,BSFLO_12,BSFLO_13,BSFLO_14,BSFLO_15,BSFLO_16,BSFLO_17,BSFLO_18,BSFLO_19,BSFLO_2,BSFLO_20,BSFLO_3,BSFLO_4,BSFLO_5,BSFLO_6,BSFLO_7,BSFLO_8,BSFLO_9,GFLO_1,GFLO_10,GFLO_11,GFLO_12,GFLO_13,GFLO_14,GFLO_15,GFLO_16,GFLO_17,GFLO_18,GFLO_19,GFLO_2,GFLO_20,GFLO_3,GFLO_4,GFLO_5,GFLO_6,GFLO_7,GFLO_8,GFLO_9,PMPCHG
856,856,0,nan,nan,0,nan,nan,5.79E+59,0.121987185,89.172,96233.156,-1.60106E+13,8.37E+15,1.69E+17,-1.50211E+12,-8.7214E+11,1.11135E+12,6.04061E+11,4.08367E+13,7.86511E+13,9.18774E+13,5.93602E+14,5.11E+15,1.12E+15,1.53E+16,4.2068E+14,6.36398E+12,5.69602E+12,8.55236E+12,1.56E+19,2.82E+19,4.46E+19,1.02E+22,1.47E+17,43345700,73730888,491.822,21077.166,146.504,38029.242,88960.227,187.939,22811768,83.221,405.239,1300.694,175.358,173.438,1946625.75,144.019,177.885,1024.821,19993.807,460212,159.56,-1.09E+22,194.597,196.709,230733.156,182809.297,244.65,237.679,523.323,12045.026,194.647,185.65,20863392,1.98141E+14,1.88372E+13,7.60207E+12,7.60207E+12,7.60207E+12,7.60207E+12,19169598,19169598,19169598,952400.125,1.80E+15,78596.656,9007.102,2656.941,626.402,2338.93,1618.978,62.01,199.987,275.139,1601276.375,1331315.875,51073515520,-1.02E+19,11012443136,5.72E+20,1.67E+21,3.02E+21,3.09E+21,3.92E+20,2.57E+18,9.77E+18,1.06E+16,57548156,-9.32473E+13,603198.312,218497.062,15416010,1208241,1.41E+17,6.36E+19,7107397120,4.93E+19,145426848,1035320960,2.72E+19,917.056,-102.86,-12.087,462.538,916.901,1533.96,227.87,1501.374,941.938,264015936,244510.016,23424.809,5838776.5,683566976,208357.031,32823719936,3191483904,13416193,277129536,1.04792E+11,72917098496,-1.45E+18,2491849472,5619076096,351.721,1.00E+18,45123.668,8.44E+21,1.13E+15,6.78E+17,6.78E+17,518.141,452.778,3.21296E+14,2255075328,4.05597E+12,4.04955E+14,3321529344,1.01E+15,1.20E+15,1.29E+15,1.78214E+11,5.05241E+14,-6.45E+17,6.44523E+14,8.70781E+14,1.42E+15,2.56E+15,3.96E+18,2.06E+16,2.19E+16,3.34E+16,1.32E+16,1.74E+16,-1.23E+18,2.20E+16,3.38E+16,1.38E+17,2.01E+17,8.38667E+14,4.59E+20,7.61E+29,4.74E+16,2.70607E+12,8.66E+15,1.58E+15,inf,1.60E+26,-5.75E+27,-5.75E+27,2316789608,4837280538,5.01E+28,1.03E+38,1.03E+38,1.35E+30,1.70458E+12,1.64E+29,-9.25E+15,1.27E+24,inf,inf,-36327,27214.7,inf,1.87E+15,inf,1.60E+26,2.55E+18,2.55E+18,2341900000,5240000000,5.01E+28,1.03E+38,1.03E+38,1.35E+30,2.0808E+13,1.64E+29,1.7536E+14,1.28E+24,inf,inf,88558,539740,inf,4103.883
857,857,0,66260.29361,66260.29361,0,1124.18582,3656.156447,61452.08136,27.8699805,93.254,302.657,29.947,165.517,178.904,174.789,175.149,172.968,174.016,175.086,175.938,176.422,176.708,28.319,177.301,180.852,176.833,252.876,246.551,243.206,235.694,235.836,291.513,249.536,18.194,317.171,311.301,285.604,290.668,240.962,237.701,235.405,251.708,213.931,231.621,305.58,222.089,242.259,241.792,215.196,226.613,241.259,221.051,236.315,240.581,240.213,46.866,243.058,254.169,242.502,243.346,270.264,256.633,218.82,221.091,235.105,236.059,64.002,191.457,186.253,189.91,189.91,189.91,189.91,228.812,228.812,228.812,320.175,-7.533,241.192,218.754,218.875,240.382,224.23,293.678,281.702,291.726,291.682,47.536,44.348,24.367,43.07,23.792,20.21,20.354,20.51,20.499,20.761,21.633,20.273,25.37,53.779,34.665,45.215,44.542,46.521,49.351,11.441,20.581,125.654,137.78,63.457,62.282,0.949,80.257,48.219,46.911,54.753,93.028,94.744,226.899,53.027,52.897,87.34,19.934,68.024,86.864,60.923,79.344,50.999,46.872,45.283,46.416,49.941,50.722,41.331,48.76,51.491,358.227,147.415,321.901,150.782,151.543,148.805,148.805,518.982,129.396,251.859,274.639,237.765,238.085,255.877,235.621,233.889,233.106,251.944,232.735,40.11,226.485,225.7,223.809,218.002,222.87,215.397,214.996,215.059,212.2,212.567,38.413,211.245,211.708,185.109,183.376,181.79,161.591,159.647,160.759,184.977,165.478,70737.3,569389.822,16305.2,569580.742,580380.742,-262803.4,-267025.4,-250144.82,319186.322,985890.722,990776.822,351479.5,-250.5,368976.8,457357.4,472887.476,545596.146,-43272,4787.5,588343.246,495310,3276200,299590,3606400,3617200,44465,128370,256900,3983600,5015900,5105600,727130,419740,781350,1863000,1903800,2405600,87409,499760,3290200,62030.631
858,858,0,58284.75285,58284.75285,0,883.5515969,2787.290549,54438.58089,175.3298192,92.463,281.108,53.13,165.569,178.831,171.083,171.878,172.48,173.767,174.92,175.899,176.446,176.66,26.165,177.457,181.261,176.794,232.25,230.492,229.116,228.454,228.11,290.424,245.195,8.372,265.572,259.435,285.398,248.751,234.821,223.222,220.15,239.796,205.733,226.958,336.528,219.139,235.59,235.312,210.101,222.862,235.418,218.359,222.607,219.717,233.037,46.695,236.995,244.152,221.962,222.787,253.959,244.134,216.063,216.99,227.142,227.852,37.88,191.565,186.177,188.185,188.185,188.185,188.185,214.481,214.481,214.481,319.9,-14.698,224.313,216.188,216.687,233.844,221.06,290.007,275.081,287.868,287.536,43.174,42.768,24.718,61.636,23.985,20.232,20.131,20.312,20.323,21.191,21.41,19.447,25.221,43.404,40.352,42.99,43,43.911,43.856,-0.288,24.601,114.327,132.906,66.535,64.495,1.5,101.14,46.36,45.562,51.479,93.935,103.153,228.26,51.649,51.55,97.35,18.914,75.524,86.346,60.62,83.82,51.282,49.446,45.054,46.167,51.201,51.732,54.612,50.46,52.341,352.052,149.28,280.883,152.445,151.035,148.957,148.957,530.484,133.237,251.993,264.234,238.954,241.099,245.259,237.432,236.386,235.678,236.634,237.01,51.237,232.516,231.509,227.443,223.749,225.643,222.227,221.905,221.833,219.184,219.768,55.124,218.526,219.022,180.581,172.884,171.132,156.766,157.877,160.778,183.79,165.528,23769,650851.141,-625,624560.541,641860.541,-226701.74,-195029.64,-175418.58,461640.861,1184792.461,1200340.561,360566.6,-2247.7,384176.2,600659.57,600246.598,593531.598,-35790,7466,658049.798,441250,3446300,271180,3733100,3750400,90085,173790,266750,4130600,5231900,5316200,826260,417060,886040,1966500,1969600,2574200,91261,520340,3434400,155584.296
859,859,0,68540.58214,68540.58214,0,987.2952115,3298.308852,64040.05592,214.9221553,116.734,266.361,53.616,165.209,179.482,173.109,174.37,173.751,175.162,175.302,176.362,176.812,176.923,27.339,177.475,180.95,177.07,238.436,235.144,232.901,229.632,229.548,290.533,246.078,17.621,340.665,330.379,285.495,292.504,238.049,233.431,230.075,237.498,210.504,219.54,321.654,214.347,234.378,233.954,209.356,217.552,231.289,213.767,233.274,244.114,232.933,48.345,227.666,230.938,248.436,245.195,244.951,242.92,214.201,216.039,226.997,227.127,68.336,188.496,186.902,188.367,188.367,188.367,188.367,225.554,225.554,225.554,319.998,-0.327,233.584,211.505,211.69,233.317,217.421,290.927,276.392,289.991,287.821,47.276,44.267,25.759,60.452,23.383,20.846,20.243,20.305,20.32,20.55,21.158,16.754,24.888,58.673,37.604,47.09,45.94,45.756,49.091,24.36,26.822,126.196,136.713,62.88,58.879,1.193,105.89,50.904,43.867,51.413,91.97,94.109,223.585,51.872,51.701,85.681,23.11,67.397,84.376,58.784,77.422,51.932,50.687,45.473,47.21,52.032,52.821,51.718,52.719,53.791,352.382,145.807,281.049,150.231,151.002,146.542,146.542,550.798,137.14,252.392,270.55,240.492,238.795,252.242,234.175,232.073,231.119,242.761,232.771,45.334,225.747,225.173,220.728,212.952,221.524,210.906,210.28,210.426,204.206,205.531,54.982,202.83,204.049,183.105,175.314,171.557,158.094,158.258,160.92,186.102,165.184,-7470.7,600318.99,-13826.5,579962.99,588562.99,-216203.83,-206205.83,-207593.93,372441.96,1073915.76,1073560.26,456443.75,18628.5,461374.65,520007.09,523182.18,612742.05,-50441,-2457.8,613139.55,366150,3348800,253090,3640600,3649200,83416,177960,297440,4057900,5167900,5256600,771250,445360,811700,1826900,1844200,2361000,99911,588960,3347000,172257.627
860,860,0,70097.03081,70097.03081,0,1576.462525,3746.942869,64761.95229,11.67312416,94.36,266.948,59.089,164.69,180.241,172.167,173.201,172.996,174.819,175.499,176.717,177.204,177.378,25.981,177.978,180.973,177.605,260.71,251.198,244.66,236.095,234.914,290.327,249.493,20.277,340.295,326.608,285.574,296.895,235.992,233.987,230.132,237.172,207.304,211.337,336.713,209.413,230.963,230.438,206.106,209.06,224.146,205.232,233.676,243.059,228.488,47.047,224.511,227.352,244.689,242.21,244.004,243.559,205.916,208.268,223.068,223.112,63.661,189.802,187.441,190,190,190,190,224.082,224.082,224.082,320.097,15.32,231.909,204.089,204.21,237.779,210.993,291.724,278.629,291.586,291.54,46.389,44.102,17.234,60.751,14.009,22.152,21.488,21.429,21.448,13.979,23.516,19.883,25.435,52.293,37.146,45.636,45.35,45.219,47.21,22.121,25.324,125.88,133.423,65.104,59.355,1.733,110.135,49.028,48.385,52.67,92.2,99.716,227.171,52.967,52.768,87.995,20.195,61.578,84.958,60.049,85.39,51.188,48.153,45.166,46.66,50.179,52.021,51.619,49.313,51.719,379.532,145.759,321.896,150.295,150.194,146.327,146.327,519.433,120.957,255.471,288.106,237.966,237.68,264.97,237.339,233.287,231.852,266.895,230.175,45.819,220.74,219.79,219.763,208.238,215.922,202.517,201.576,201.477,196.477,196.825,57.126,194.387,195.001,181.228,172.318,170.938,153.625,159.061,160.643,187.768,164.696,3204.8,400910.967,6919.3,392356.298,407956.298,-354155.1,-336933.7,-307023.24,95269.458,734260.758,734604.158,356075.8,706.5,274420,294655.9,286241.392,256526.492,-36837,139603.1,424146.092,445200,3417400,272770,3712400,3728000,90807,172790,304720,4148500,5124800,5210400,842730,391510,801340,1891700,1889800,2462000,90849,558970,3438700,40144.996
861,861,0,71990.73163,71990.73163,0,773.8981535,2170.692613,68823.30207,222.8387885,94.609,262.078,34.116,165.621,178.849,171.452,172.263,171.811,173.016,174.294,174.72,175.235,175.563,26.295,177.437,180.947,176.751,260.641,252.373,245.067,238.567,235.77,290.893,249.717,15.733,250.439,245.574,283.832,238.124,239.714,222.436,219.465,250.814,207.832,234.599,336.626,222.232,241.362,240.949,213.197,227.507,240.614,222.06,224.23,221.221,238.607,46.511,242.08,243.926,226.366,225.608,250.662,253.048,215.649,221.613,237.224,238.928,43.027,191.407,186.101,190.897,190.897,190.897,190.897,215.907,215.907,215.907,318.343,-0.438,227.153,219.859,220.216,234.203,225.813,287.579,281.539,293.661,291.612,47.254,44.26,24.136,50.966,23.908,19.97,20.164,20.272,20.274,20.711,22.008,21.538,25.593,47.338,39.292,45.274,44.707,46.341,48.683,-5.133,20.816,117.164,124.126,61.555,58.914,1.052,109.185,48.472,45.186,55.456,88.65,95.612,225.549,54.464,54.209,90.901,18.93,60.944,84.077,61.162,83.97,51.26,52.541,45.244,46.235,50.802,51.017,48.744,57.948,55.489,399.678,145.278,321.903,150.382,150.883,145.895,145.895,508.75,106.175,258.89,298.918,239.402,239.042,268.286,237.366,233.482,232.104,273.058,230.75,46.965,219.168,218.68,220.725,206.975,215.54,200.569,199.393,199.138,194.949,194.728,44.894,192.551,192.996,183.78,173.671,171.284,150.363,160.588,160.577,179.055,165.572,59702.1,740478.342,-7014.4,707769.402,717869.402,-195774.3,-198810.3,-165984.973,540513.929,1268418.129,1269948.929,372601.6,19438.9,385323.3,632873.98,663858.015,666289.315,-19787,84703.3,755711.715,458080,3356200,271040,3642600,3652700,89836,168160,254840,4019700,5167100,5263700,755310,407940,805250,1844500,1918200,2515800,86112,487280,3369700,175401.483
862,862,0,70097.03081,70097.03081,0,1576.462525,3746.942869,64761.95229,11.67312416,94.36,266.948,59.089,164.69,180.241,172.167,173.201,172.996,174.819,175.499,176.717,177.204,177.378,25.981,177.978,180.973,177.605,260.71,251.198,244.66,236.095,234.914,290.327,249.493,20.277,340.295,326.608,285.574,296.895,235.992,233.987,230.132,237.172,207.304,211.337,336.713,209.413,230.963,230.438,206.106,209.06,224.146,205.232,233.676,243.059,228.488,47.047,224.511,227.352,244.689,242.21,244.004,243.559,205.916,208.268,223.068,223.112,63.661,189.802,187.441,190,190,190,190,224.082,224.082,224.082,320.097,15.32,231.909,204.089,204.21,237.779,210.993,291.724,278.629,291.586,291.54,46.389,44.102,17.234,60.751,14.009,22.152,21.488,21.429,21.448,13.979,23.516,19.883,25.435,52.293,37.146,45.636,45.35,45.219,47.21,22.121,25.324,125.88,133.423,65.104,59.355,1.733,110.135,49.028,48.385,52.67,92.2,99.716,227.171,52.967,52.768,87.995,20.195,61.578,84.958,60.049,85.39,51.188,48.153,45.166,46.66,50.179,52.021,51.619,49.313,51.719,379.532,145.759,321.896,150.295,150.194,146.327,146.327,519.433,120.957,255.471,288.106,237.966,237.68,264.97,237.339,233.287,231.852,266.895,230.175,45.819,220.74,219.79,219.763,208.238,215.922,202.517,201.576,201.477,196.477,196.825,57.126,194.387,195.001,181.228,172.318,170.938,153.625,159.061,160.643,187.768,164.696,3204.8,400910.967,6919.3,392356.298,407956.298,-354155.1,-336933.7,-307023.24,95269.458,734260.758,734604.158,356075.8,706.5,274420,294655.9,286241.392,256526.492,-36837,139603.1,424146.092,445200,3417400,272770,3712400,3728000,90807,172790,304720,4148500,5124800,5210400,842730,391510,801340,1891700,1889800,2462000,90849,558970,3438700,40144.996
863,863,0,114765.6564,114765.6564,0,821.3576284,2809.688511,110921.1594,213.4508292,93.28,292.904,53.583,170.242,179.273,171.353,171.674,172.1,172.53,174.426,174.744,175.176,176.218,26.272,177.683,181.186,176.964,390.797,340.193,339.347,268.593,269.693,290.313,245.663,15.103,233.931,227.286,285.146,227.691,222.872,213.521,211.492,239.373,203.246,218.955,292.519,213.388,230.814,230.061,207.199,215.157,230.156,212.689,211.181,211.592,225.725,46.86,235.199,243.801,214.832,215.51,264.982,255.716,213.911,214.768,223.56,224.935,36.589,192.977,186.479,190.094,190.094,190.094,190.094,208.607,208.607,208.607,319.805,-10.236,218.686,211.755,211.894,220.9,219.014,290.766,273.743,288.003,287.774,43.295,42.839,28.783,60.716,27.526,20.95,20.919,20.334,20.335,19.285,19.126,17.283,25.272,43.761,44.039,43.18,47.759,43.821,43.679,9.569,27.325,112.346,132.9,61.549,62.088,1.336,105.563,46.832,43.669,50.593,92.418,99.477,227.546,50.833,50.821,92.077,19.3,71.124,84.215,61.465,58.929,51.235,53.443,45.024,45.903,50.831,51.499,59.967,60.2,57.886,391.63,147.763,321.702,151.336,151.26,150.254,150.254,516.367,136.121,258.834,286.854,237.891,238.207,260.353,237.363,233.926,232.704,279.032,230.96,56.537,220.156,219.144,223.133,214.633,212.665,207.386,206.681,206.175,206.058,205.085,57.846,203.965,203.555,183.311,182.005,181.019,160.925,164.531,160.959,177.734,170.214,187089.61,711508.544,-9292.9,693360.375,702560.375,-200223.66,-190268.66,-159481.18,531744.595,1287002.895,1270848.895,361579.7,40675.8,382941.1,605210.81,601168.734,619647.894,-35081,108591.2,737353.594,463190,3382200,250840,3664500,3673700,69036,153820,264510,4047500,5177200,5258300,772630,382980,831710,1913900,1913400,2450600,84954,528120,3402400,171666.989
864,864,0,nan,nan,0,nan,nan,4.96E+66,0.008313482,5.40E+25,6.96E+17,1.02E+20,2.24E+23,3.32E+24,7.62E+21,3.91E+21,4.15E+20,3.23E+20,2.35E+21,2.98E+21,3.20E+21,1.65E+22,5.03E+27,3.48E+22,2.73E+23,1.50E+22,3.59E+22,3.64E+22,3.62E+22,3.71E+22,3.65E+22,1.59E+18,2.29E+20,1.60E+29,2.16E+18,3.71E+19,16753006,3.93E+18,3.30E+24,9.83E+18,1.61E+19,1.07E+17,5.49E+19,2.09E+17,1.89E+20,2.80E+18,9.36E+16,9.04E+16,2.07E+19,5.29E+18,8.49E+15,1.09E+18,1.22E+19,2.0473E+14,1.62E+18,9.10E+19,174.384,7.05E+20,4.62E+20,5.36E+20,1.62E+22,6.93864E+13,1.93E+18,3.90645E+12,4.09E+16,3.50E+16,1.24E+23,1.24E+23,6.30E+23,1.26E+25,1.26E+25,1.26E+25,1.26E+25,2.26E+19,2.26E+19,2.26E+19,9648649,2.82E+27,1.54E+21,7.2942E+14,1.16E+18,8.14E+23,6.28E+19,2.84E+17,2.11321E+12,870711.312,806682.438,6.62E+15,3.94E+19,2.19E+26,7.43578E+14,5.09E+26,1.04E+30,1.40E+30,3.73E+25,3.80E+25,5.27E+27,3.52E+27,1.08E+27,8.58E+28,2.58E+26,1.25E+17,-49880592384,4.69E+24,2.53E+22,2.81E+23,1.92E+28,2.32E+27,1.79E+29,2.23E+33,1.05E+20,6.45E+20,3.12E+22,1.11E+23,1.65E+25,1.31E+25,9.00E+24,3.79E+16,1.80E+19,8.71504E+13,5.81E+24,2.59E+24,5.11331E+12,8.33E+29,1.0707E+12,1.68E+18,2.25E+19,3.03E+22,1.83E+25,2.90E+27,4.80E+26,1.96E+27,1.70E+27,8.34E+25,1.67736E+14,2.27E+27,6.26E+25,2984123.5,2.51E+25,2.28E+23,5.09E+23,2.92E+25,2.89E+25,2.89E+25,506.774,251655552,1.30E+23,3.86E+22,1.01E+20,8.29E+22,3.99E+22,1.30E+23,1.47E+23,1.53E+23,3.76E+22,7.33E+22,9.14E+15,6.95E+22,5.70E+22,9.38E+22,7.49E+22,3.99E+22,5.34E+22,5.35E+22,5.23E+22,7.13E+22,6.38E+22,1.58E+17,7.12E+22,6.56E+22,2.19E+24,4.06E+24,1.99E+22,9.76E+23,1.38E+22,4.42E+25,7.06E+19,2.52E+23,2.06E+28,inf,-1.36E+37,-1.36E+37,-1.36E+37,inf,inf,inf,inf,inf,-1.36E+37,9.57E+23,2.15E+24,3.20E+24,inf,inf,inf,-3.00E+17,4.28E+17,inf,6.70E+28,inf,6.96E+33,1.92E+33,1.92E+33,inf,inf,inf,inf,inf,6.29E+32,9.90E+23,7.12E+27,3.23E+24,inf,inf,inf,1.42E+22,1.42E+22,inf,1071.345
865,865,0,68540.58214,68540.58214,0,987.2952115,3298.308852,64040.05592,214.9221553,116.734,266.361,53.616,165.209,179.482,173.109,174.37,173.751,175.162,175.302,176.362,176.812,176.923,27.339,177.475,180.95,177.07,238.436,235.144,232.901,229.632,229.548,290.533,246.078,17.621,340.665,330.379,285.495,292.504,238.049,233.431,230.075,237.498,210.504,219.54,321.654,214.347,234.378,233.954,209.356,217.552,231.289,213.767,233.274,244.114,232.933,48.345,227.666,230.938,248.436,245.195,244.951,242.92,214.201,216.039,226.997,227.127,68.336,188.496,186.902,188.367,188.367,188.367,188.367,225.554,225.554,225.554,319.998,-0.327,233.584,211.505,211.69,233.317,217.421,290.927,276.392,289.991,287.821,47.276,44.267,25.759,60.452,23.383,20.846,20.243,20.305,20.32,20.55,21.158,16.754,24.888,58.673,37.604,47.09,45.94,45.756,49.091,24.36,26.822,126.196,136.713,62.88,58.879,1.193,105.89,50.904,43.867,51.413,91.97,94.109,223.585,51.872,51.701,85.681,23.11,67.397,84.376,58.784,77.422,51.932,50.687,45.473,47.21,52.032,52.821,51.718,52.719,53.791,352.382,145.807,281.049,150.231,151.002,146.542,146.542,550.798,137.14,252.392,270.55,240.492,238.795,252.242,234.175,232.073,231.119,242.761,232.771,45.334,225.747,225.173,220.728,212.952,221.524,210.906,210.28,210.426,204.206,205.531,54.982,202.83,204.049,183.105,175.314,171.557,158.094,158.258,160.92,186.102,165.184,-7470.7,600318.99,-13826.5,579962.99,588562.99,-216203.83,-206205.83,-207593.93,372441.96,1073915.76,1073560.26,456443.75,18628.5,461374.65,520007.09,523182.18,612742.05,-50441,-2457.8,613139.55,366150,3348800,253090,3640600,3649200,83416,177960,297440,4057900,5167900,5256600,771250,445360,811700,1826900,1844200,2361000,99911,588960,3347000,172257.627
866,866,0,67118.44418,67118.44418,0,1080.569703,2331.790124,63700.63351,5.450838794,97.62,260.191,41.376,168.088,179.047,169.066,169.356,169.949,170.214,172.621,172.599,172.724,175.668,26.088,176.386,178.128,176.233,260.318,250.653,244.527,237.144,236.6,290.317,244.412,18.99,238.598,233.346,285.372,226.658,225.93,214.592,212.161,233.276,203.252,220.387,332.547,212.739,232.939,232.584,207.562,217.271,233.887,212.8,211.009,211.029,227.739,46.906,239.227,241.495,214.458,214.385,251.808,255.298,213.975,214.594,219.943,220.747,32.827,186.289,187.135,188.326,188.326,188.326,188.326,210.396,210.396,210.396,319.875,17.958,216.146,210.44,210.669,227.199,216.129,285.599,277.123,290.19,289.843,47.379,45.41,24.434,57.73,24.135,20.446,20.584,20.745,20.759,21.159,21.423,18.595,25.081,41.289,38.511,47.718,47.415,46.997,47.729,21.694,23.901,128.799,120.606,61.798,60.647,1.46,93.576,52.102,47.355,52.225,91.625,95.187,228.243,52.398,52.229,86.924,22.351,63.802,84.082,60,82.468,51.728,50.361,47.26,47.721,52.067,52.835,50.967,53.07,53.672,368.817,146.365,321.886,150.21,150.95,147.756,147.756,536.025,123.127,255.353,282.888,240.964,239.509,262.383,236.841,233.648,232.433,261.945,232.004,45.607,223.075,222.661,220.954,209.926,220.816,206.072,205.196,205.296,198.984,199.91,41.678,197.15,198.241,183.343,174.907,171.947,157.726,162.555,160.859,174.447,168.051,130643,594804.119,-3819.6,591557.587,603357.587,-237360.49,-244423.49,-248364.99,365068.797,994129.697,987320.597,380424.9,-1174.5,370398.8,551617.5,573511.819,597560.419,-48124,1900.3,602031.319,394970,3312500,225810,3587700,3599500,75257,158000,261450,3986300,4984500,5066300,721050,371340,750830,1768300,1792800,2317700,95505,586230,3293000,27432.762
867,867,0,60047.07437,60047.07437,0,863.5565159,2085.407992,56999.0392,99.0706578,97.212,257.013,62.948,164.103,179.931,180.085,179.793,175.267,175.908,175.85,177.488,177.871,176.885,26.663,177.673,180.763,176.948,253.437,247.056,243.633,236.212,236.336,295.616,250.574,15.122,272.037,263.504,285.5,253.152,243.113,231.468,228.286,248.867,214.72,235.552,336.538,226.305,241.311,240.976,218.981,230.001,240.586,225.764,230.772,229.635,239.679,46.8,241.91,243.008,233.549,233.693,248.852,250.587,224.504,225.623,236.035,237.12,65.57,188.044,186.695,188.938,188.938,188.938,188.938,223.709,223.709,223.709,320.001,-0.12,234.388,224.225,224.381,240.808,228.059,289.383,279.116,290.638,290.728,45.309,44.211,23.138,51.964,22.797,21.128,21.161,21.203,21.201,21.429,21.575,20.284,24.997,54.709,36.616,45.327,45.299,45.295,45.927,10.911,25.13,126.094,134.59,62.879,62.049,1.451,112.977,49.57,49.156,52.708,91.806,94.043,226.51,52.766,52.698,92.736,18.959,69.404,85.65,62.061,76.142,51.241,51.615,46.033,46.034,51.104,52.102,50.8,56.479,55.743,363.153,146.131,321.88,150.211,149.295,146.336,146.336,504.363,139.321,253.018,275.267,239.566,238.975,256.646,235.168,232.916,231.954,252.632,233.04,44.018,226.08,225.572,221.925,214.236,222.788,211.52,210.904,211.037,205.56,206.561,53.866,204.106,205.098,183.607,175.703,172.942,153.872,158.861,170.692,191.439,164.316,-14656.5,375341.944,14313.7,378308.004,388508.004,-139961.95,-141429.95,-121081.988,266070.716,926813.916,917799.216,364747,-430.7,396046.9,397317.7,397819.891,391985.391,-43771,-2775.5,386001.091,432850,3330200,286550,3655700,3665900,67462,150690,225710,4012800,5100800,5196400,723570,420260,793280,1868500,1887800,2401700,89325,524630,3322500,116952.737
